'DATA_FSP_V1',-1,-1,1,10,0.031929000000000
'DATA_FSP_V1',-1,-1,1,10,0.000007000000000
'DATA_FSP_V1',-1,-1,1,10,0.000021000000000
'DATA_FSP_V1',-1,-1,1,10,0.000009000000000
'DATA_FSP_V1',-1,-1,1,10,0.000008000000000
'DATA_FSP_V1',-1,-1,1,10,0.000014000000000
'DATA_FSP_V1',-1,-1,1,10,0.000035000000000
'DATA_FSP_V1',-1,-1,1,10,0.000010000000000
'DATA_FSP_V1',-1,-1,1,10,0.000013000000000
'DATA_FSP_V1',67108863.999999970197678,-67108860.858407318592072,1,10,0.031312000000000
'DATA_FSP_V1',-1,-1,10,10,0.030086000000000
'DATA_FSP_V1',-1,-1,10,10,0.000010000000000
'DATA_FSP_V1',-1,-1,10,10,0.000007000000000
'DATA_FSP_V1',-1,-1,10,10,0.000007000000000
'DATA_FSP_V1',-1,-1,10,10,0.000011000000000
'DATA_FSP_V1',-1,-1,10,10,0.000011000000000
'DATA_FSP_V1',-1,-1,10,10,0.000026000000000
'DATA_FSP_V1',-1,-1,10,10,0.000012000000000
'DATA_FSP_V1',-1,-1,10,10,0.000104000000000
'DATA_FSP_V1',6710888.611350735649467,-6710885.469758082181215,10,10,0.018781000000000
'DATA_FSP_V1',-1,-1,100,10,0.029871000000000
'DATA_FSP_V1',-1,-1,100,10,0.000009000000000
'DATA_FSP_V1',-1,-1,100,10,0.000013000000000
'DATA_FSP_V1',-1,-1,100,10,0.000011000000000
'DATA_FSP_V1',-1,-1,100,10,0.000011000000000
'DATA_FSP_V1',-1,-1,100,10,0.000012000000000
'DATA_FSP_V1',-1,-1,100,10,0.000047000000000
'DATA_FSP_V1',-1,-1,100,10,0.000026000000000
'DATA_FSP_V1',-1,-1,100,10,0.000011000000000
'DATA_FSP_V1',671091.489313675789163,-671088.347721022204496,100,10,0.023035000000000
'DATA_FSP_V1',-1,-1,1000,10,0.030045000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000012000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000013000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000011000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000022000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000020000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000014000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000010000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000012000000000
'DATA_FSP_V1',67111.913225150317885,-67108.771632496733218,1000,10,0.022656000000000
'DATA_FSP_V1',-1,-1,10000,10,0.030218000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000029000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000023000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000030000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000064000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000031000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000037000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000041000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000028000000000
'DATA_FSP_V1',6098.263485652048075,-6095.121892998457952,10000,10,0.024817000000000
'DATA_FSP_V1',-1,-1,100000,10,0.034666000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000198000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000191000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000195000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000191000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000212000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000204000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000194000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000197000000000
'DATA_FSP_V1',726.129883508963871,-722.988290855374089,100000,10,0.028434000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.028980000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.001855000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.001835000000000
