-1.0,-1.0,1000000000000,10,1715.287154
3.141548987888488,4.3665701307e-05,1000000000000,10,1775.867882
-1.0,-1.0,1,11,0.052443
-1.0,-1.0,1,11,2.1e-05
-1.0,-1.0,1,11,1.7e-05
-1.0,-1.0,1,11,6e-06
-1.0,-1.0,1,11,7e-06
-1.0,-1.0,1,11,1.2e-05
-1.0,-1.0,1,11,1e-05
-1.0,-1.0,1,11,1.9e-05
-1.0,-1.0,1,11,1e-05
-1.0,-1.0,1,11,1.5e-05
2.000000059604644,1.14159259398515,1,11,0.054276
-1.0,-1.0,10,11,0.045491
-1.0,-1.0,10,11,8e-06
-1.0,-1.0,10,11,1.3e-05
-1.0,-1.0,10,11,1.1e-05
-1.0,-1.0,10,11,1.8e-05
-1.0,-1.0,10,11,2.1e-05
-1.0,-1.0,10,11,8e-06
-1.0,-1.0,10,11,6e-06
-1.0,-1.0,10,11,1.2e-05
-1.0,-1.0,10,11,9e-06
3.104518332912316,0.037074320677475,10,11,0.039563
-1.0,-1.0,100,11,0.042665
-1.0,-1.0,100,11,2.2e-05
-1.0,-1.0,100,11,1e-05
3.14041703229524,0.001175621294555,100,11,0.03968
-1.0,-1.0,100,11,7e-06
-1.0,-1.0,100,11,1.1e-05
-1.0,-1.0,100,11,1.3e-05
-1.0,-1.0,100,11,1e-05
-1.0,-1.0,100,11,7e-06
-1.0,-1.0,100,11,1.4e-05
-1.0,-1.0,100,11,2.5e-05
-1.0,-1.0,1000,11,0.036254
-1.0,-1.0,1000,11,1.2e-05
-1.0,-1.0,1000,11,2.3e-05
-1.0,-1.0,1000,11,2.1e-05
-1.0,-1.0,1000,11,2.2e-05
-1.0,-1.0,1000,11,3.6e-05
-1.0,-1.0,1000,11,1.9e-05
-1.0,-1.0,1000,11,2e-05
-1.0,-1.0,1000,11,1.8e-05
-1.0,-1.0,1000,11,1.9e-05
3.141555466970636,3.7186619157e-05,1000,11,0.049774
-1.0,-1.0,10000,11,0.043134
-1.0,-1.0,10000,11,2.4e-05
-1.0,-1.0,10000,11,2.1e-05
-1.0,-1.0,10000,11,3e-05
-1.0,-1.0,10000,11,3e-05
-1.0,-1.0,10000,11,2.4e-05
-1.0,-1.0,10000,11,3.3e-05
-1.0,-1.0,10000,11,3e-05
-1.0,-1.0,10000,11,2.5e-05
3.141591477617004,1.17597279e-06,10000,11,0.035233
-1.0,-1.0,10000,11,2.4e-05
-1.0,-1.0,100000,11,0.054935
-1.0,-1.0,100000,11,0.000169
-1.0,-1.0,100000,11,0.000167
-1.0,-1.0,100000,11,0.000185
-1.0,-1.0,100000,11,0.000164
-1.0,-1.0,100000,11,0.000164
-1.0,-1.0,100000,11,0.000163
-1.0,-1.0,100000,11,0.000161
-1.0,-1.0,100000,11,0.000216
-1.0,-1.0,100000,11,0.000162
3.141592616398412,3.7191382e-08,100000,11,0.052436
-1.0,-1.0,1000000,11,0.095014
-1.0,-1.0,1000000,11,0.001537
-1.0,-1.0,1000000,11,0.001535
-1.0,-1.0,1000000,11,0.001537
-1.0,-1.0,1000000,11,0.001527
-1.0,-1.0,1000000,11,0.001523
-1.0,-1.0,1000000,11,0.001522
-1.0,-1.0,1000000,11,0.001531
-1.0,-1.0,1000000,11,0.001519
3.1415926524254,1.164395e-09,1000000,11,0.10401
-1.0,-1.0,1000000,11,0.00154
-1.0,-1.0,10000000,11,0.098959
-1.0,-1.0,10000000,11,0.014891
-1.0,-1.0,10000000,11,0.014923
-1.0,-1.0,10000000,11,0.014903
-1.0,-1.0,10000000,11,0.014906
-1.0,-1.0,10000000,11,0.014884
-1.0,-1.0,10000000,11,0.015228
-1.0,-1.0,10000000,11,0.015098
-1.0,-1.0,10000000,11,0.014899
-1.0,-1.0,10000000,11,0.014913
3.141592652956984,6.32811e-10,10000000,11,0.108431
-1.0,-1.0,100000000,11,0.283791
-1.0,-1.0,100000000,11,0.148568
-1.0,-1.0,100000000,11,0.148903
-1.0,-1.0,100000000,11,0.148736
-1.0,-1.0,100000000,11,0.148755
-1.0,-1.0,100000000,11,0.148566
-1.0,-1.0,100000000,11,0.148619
-1.0,-1.0,100000000,11,0.148634
