'DATA_FSP_V1',-1,-1,1,10,0.000000000000000
'DATA_FSP_V1',-1,-1,1,10,0.000000000000000
'DATA_FSP_V1',67108863.999999970197677612,-67108860.858407316609373083,1,10,0.000001000000000
'DATA_FSP_V1',-1,-1,1,10,0.000000000000000
'DATA_FSP_V1',-1,-1,1,10,0.000000000000000
'DATA_FSP_V1',-1,-1,1,10,0.000000000000000
'DATA_FSP_V1',-1,-1,1,10,0.000000000000000
'DATA_FSP_V1',-1,-1,1,10,0.000000000000000
'DATA_FSP_V1',-1,-1,1,10,0.000000000000000
'DATA_FSP_V1',-1,-1,1,10,0.000000000000000
'DATA_FSP_V1',-1,-1,10,10,0.000001000000000
'DATA_FSP_V1',-1,-1,10,10,0.000001000000000
'DATA_FSP_V1',-1,-1,10,10,0.000001000000000
'DATA_FSP_V1',-1,-1,10,10,0.000001000000000
'DATA_FSP_V1',-1,-1,10,10,0.000001000000000
'DATA_FSP_V1',6710683.830098827398160211,-6710680.688506173808491440,10,10,0.000001000000000
'DATA_FSP_V1',-1,-1,10,10,0.000001000000000
'DATA_FSP_V1',-1,-1,10,10,0.000001000000000
'DATA_FSP_V1',-1,-1,10,10,0.000001000000000
'DATA_FSP_V1',-1,-1,10,10,0.000001000000000
'DATA_FSP_V1',-1,-1,100,10,0.000001000000000
'DATA_FSP_V1',-1,-1,100,10,0.000002000000000
'DATA_FSP_V1',-1,-1,100,10,0.000002000000000
'DATA_FSP_V1',-1,-1,100,10,0.000002000000000
'DATA_FSP_V1',-1,-1,100,10,0.000002000000000
'DATA_FSP_V1',671050.536812149169691111,-671047.395219495579908653,100,10,0.000002000000000
'DATA_FSP_V1',-1,-1,100,10,0.000002000000000
'DATA_FSP_V1',-1,-1,100,10,0.000002000000000
'DATA_FSP_V1',-1,-1,100,10,0.000002000000000
'DATA_FSP_V1',-1,-1,100,10,0.000008000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000007000000000
'DATA_FSP_V1',67109.865412631160900503,-67106.723819977571110940,1000,10,0.000008000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000007000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000007000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000007000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000007000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000007000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000016000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000007000000000
'DATA_FSP_V1',-1,-1,1000,10,0.000006000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000059000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000059000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000066000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000058000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000058000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000059000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000059000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000059000000000
'DATA_FSP_V1',6714.203604107430693571,-6711.062011453840900455,10000,10,0.000059000000000
'DATA_FSP_V1',-1,-1,10000,10,0.000060000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000600000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000598000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000597000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000600000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000640000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000596000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000600000000000
'DATA_FSP_V1',674.200518428946621419,-671.058925775356828303,100000,10,0.000598000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000594000000000
'DATA_FSP_V1',-1,-1,100000,10,0.000593000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.005812000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.005877000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.005818000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.005791000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.006026000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.005817000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.005850000000000
'DATA_FSP_V1',70.249584131882586574,-67.107991478292793458,1000000,10,0.005835000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.005813000000000
'DATA_FSP_V1',-1,-1,1000000,10,0.005808000000000
'DATA_FSP_V1',-1,-1,10000000,10,0.057691000000000
'DATA_FSP_V1',-1,-1,10000000,10,0.059104000000000
'DATA_FSP_V1',-1,-1,10000000,10,0.057763000000000
'DATA_FSP_V1',-1,-1,10000000,10,0.058532000000000
'DATA_FSP_V1',-1,-1,10000000,10,0.058565000000000
'DATA_FSP_V1',-1,-1,10000000,10,0.058393000000000
'DATA_FSP_V1',9.851555444293792269,-6.709962790703999153,10000000,10,0.058545000000000
